Date,Open,High,Low,Close,d/d % change,
9/25/15,"16,205.07","16,465.23","16,205.07","16,314.67",0.70%,
9/24/15,"16,257.11","16,257.11","16,016.36","16,201.32",-0.48%,
9/23/15,"16,332.81","16,355.29","16,211.98","16,279.89",-0.31%,
9/22/15,"16,477.45","16,477.45","16,221.73","16,330.47",-1.09%,
9/21/15,"16,406.10","16,578.60","16,391.88","16,510.19",0.77%,
9/18/15,"16,674.74","16,674.74","16,343.76","16,384.58",-1.74%,
9/17/15,"16,738.08","16,933.43","16,639.93","16,674.74",-0.39%,
9/16/15,"16,599.51","16,755.98","16,593.90","16,739.95",0.84%,
9/15/15,"16,382.58","16,644.11","16,382.58","16,599.85",1.40%,
9/14/15,"16,450.86","16,450.86","16,330.87","16,370.96",-0.38%,
9/11/15,"16,330.40","16,434.76","16,244.65","16,433.09",0.63%,
9/10/15,"16,252.57","16,441.94","16,212.08","16,330.40",0.47%,
9/9/15,"16,505.04","16,664.65","16,220.10","16,253.57",-1.45%,
9/8/15,"16,109.93","16,503.41","16,109.93","16,492.68",2.42%,
9/4/15,"16,371.76","16,371.76","16,026.61","16,102.38",-1.66%,
9/3/15,"16,364.34","16,550.07","16,317.31","16,374.76",0.14%,
9/2/15,"16,058.35","16,352.58","16,058.35","16,351.38",1.82%,
9/1/15,"16,528.03","16,528.03","15,979.95","16,058.35",-2.84%,
8/31/15,"16,632.02","16,632.02","16,444.05","16,528.03",-0.69%,
8/28/15,"16,649.42","16,669.97","16,535.18","16,643.01",-0.07%,
8/27/15,"16,285.51","16,666.69","16,285.51","16,654.77",2.27%,
8/26/15,"15,676.26","16,303.75","15,676.26","16,285.51",3.95%,
8/25/15,"15,882.27","16,312.94","15,651.24","15,666.44",-1.29%,
8/24/15,"16,459.75","16,459.75","15,370.33","15,871.35",-3.57%,
8/21/15,"16,990.69","16,990.69","16,459.55","16,459.75",-3.12%,
8/20/15,"17,345.32","17,345.32","16,990.69","16,990.69",-2.06%,
8/19/15,"17,508.74","17,517.19","17,282.42","17,348.73",-0.93%,
8/18/15,"17,537.30","17,568.40","17,486.42","17,511.34",-0.19%,
8/17/15,"17,472.66","17,551.40","17,341.72","17,545.18",0.39%,
8/14/15,"17,410.12","17,492.90","17,394.06","17,477.40",0.40%,
8/13/15,"17,401.64","17,481.78","17,341.34","17,408.25",0.03%,
8/12/15,"17,382.93","17,423.90","17,125.81","17,402.51",0.00%,
8/11/15,"17,593.59","17,593.59","17,352.63","17,402.84",-1.21%,
8/10/15,"17,375.18","17,629.13","17,375.18","17,615.17",1.39%,
8/7/15,"17,414.94","17,414.94","17,279.08","17,373.38",-0.27%,
8/6/15,"17,542.61","17,572.04","17,362.86","17,419.75",-0.69%,
8/5/15,"17,555.24","17,661.37","17,492.90","17,540.47",-0.06%,
8/4/15,"17,596.93","17,635.78","17,505.50","17,550.69",-0.27%,
8/3/15,"17,696.74","17,704.76","17,496.61","17,598.20",-0.52%,
7/31/15,"17,755.87","17,783.59","17,671.59","17,689.86",-0.32%,
7/30/15,"17,743.24","17,761.25","17,640.85","17,745.98",-0.03%,
7/29/15,"17,631.40","17,776.78","17,629.20","17,751.39",0.69%,
7/28/15,"17,449.81","17,650.07","17,449.81","17,630.27",1.09%,
7/27/15,"17,561.78","17,561.78","17,399.17","17,440.59",-0.73%,
7/24/15,"17,731.05","17,756.54","17,553.73","17,568.53",-0.92%,
7/23/15,"17,853.78","17,860.95","17,705.03","17,731.92",-0.67%,
7/22/15,"17,918.35","17,919.35","17,807.41","17,851.04",-0.38%,
7/21/15,"18,096.67","18,096.67","17,868.34","17,919.29",-1.00%,
7/20/15,"18,085.91","18,137.12","18,064.50","18,100.41",0.08%,
7/17/15,"18,117.58","18,121.12","18,032.06","18,086.45",-0.19%,
7/16/15,"18,078.16","18,131.61","18,065.33","18,120.25",0.39%,
7/15/15,"18,053.38","18,090.39","18,010.15","18,050.17",-0.02%,
7/14/15,"17,974.61","18,072.82","17,956.17","18,053.58",0.42%,
7/13/15,"17,787.27","17,987.57","17,787.27","17,977.68",1.22%,
7/10/15,"17,561.12","17,797.49","17,561.12","17,760.41",1.21%,
7/9/15,"17,530.38","17,764.85","17,530.38","17,548.62",0.19%,
7/8/15,"17,759.01","17,759.01","17,496.22","17,515.42",-1.47%,
7/7/15,"17,684.92","17,793.45","17,465.68","17,776.91",0.53%,
7/6/15,"17,728.08","17,734.36","17,564.36","17,683.58",-0.26%,
7/2/15,"17,763.32","17,825.49","17,687.52","17,730.11",-0.16%,
7/1/15,"17,638.12","17,801.83","17,638.12","17,757.91",0.79%,
6/30/15,"17,599.96","17,714.66","17,576.50","17,619.51",0.13%,
6/29/15,"17,936.74","17,936.74","17,590.55","17,596.35",-1.95%,
6/26/15,"17,892.03","18,013.15","17,892.03","17,946.68",0.31%,
6/25/15,"17,977.11","18,036.10","17,890.36","17,890.36",-0.42%,
6/24/15,"18,139.10","18,139.10","17,966.07","17,966.07",-0.98%,
6/23/15,"18,121.78","18,188.81","18,108.10","18,144.07",0.13%,
6/22/15,"18,027.63","18,181.67","18,027.63","18,119.78",0.58%,
6/19/15,"18,116.24","18,117.71","18,010.58","18,015.95",-0.55%,
6/18/15,"17,944.61","18,174.73","17,944.61","18,115.84",1.00%,
6/17/15,"17,909.58","17,998.00","17,839.65","17,935.74",0.17%,
6/16/15,"17,787.43","17,919.62","17,774.12","17,904.48",0.64%,
6/15/15,"17,890.76","17,890.76","17,698.42","17,791.17",-0.60%,
6/12/15,"18,035.83","18,035.83","17,857.07","17,898.84",-0.78%,
6/11/15,"18,001.27","18,109.77","18,001.27","18,039.37",0.22%,
6/10/15,"17,765.38","18,045.14","17,765.38","18,000.40",1.33%,
6/9/15,"17,766.95","17,817.83","17,714.97","17,764.04",-0.01%,
6/8/15,"17,849.46","17,852.35","17,760.61","17,766.55",-0.46%,
6/5/15,"17,905.38","17,940.78","17,822.90","17,849.46",-0.31%,
6/4/15,"18,072.47","18,087.15","17,876.95","17,905.58",-0.94%,
6/3/15,"18,018.42","18,168.09","18,010.42","18,076.27",0.36%,
6/2/15,"18,033.33","18,091.87","17,925.33","18,011.94",-0.16%,
6/1/15,"18,017.82","18,105.83","17,982.06","18,040.37",0.16%,
5/29/15,"18,128.12","18,128.12","17,967.74","18,010.68",-0.64%,
5/28/15,"18,154.14","18,154.14","18,066.40","18,126.12",-0.20%,
5/27/15,"18,045.08","18,190.35","18,045.08","18,162.99",0.67%,
5/26/15,"18,229.75","18,229.75","17,990.02","18,041.54",-1.04%,
5/22/15,"18,286.87","18,286.87","18,217.14","18,232.02",-0.29%,
5/21/15,"18,285.87","18,314.89","18,249.90","18,285.74",0.00%,
5/20/15,"18,315.06","18,350.13","18,272.56","18,285.40",-0.15%,
5/19/15,"18,300.48","18,351.36","18,261.35","18,312.39",0.07%,
5/18/15,"18,267.25","18,325.54","18,244.26","18,298.88",0.14%,
5/15/15,"18,251.97","18,272.72","18,215.07","18,272.56",0.11%,
5/14/15,"18,062.49","18,255.21","18,062.49","18,252.24",1.06%,
5/13/15,"18,070.37","18,132.79","18,039.20","18,060.49",-0.04%,
5/12/15,"18,096.16","18,119.18","17,924.80","18,068.23",-0.20%,
5/11/15,"18,187.78","18,199.95","18,089.11","18,105.17",-0.47%,
5/8/15,"17,933.64","18,205.23","17,933.64","18,191.11",1.49%,
5/7/15,"17,840.25","17,973.07","17,796.94","17,924.06",0.46%,
5/6/15,"17,934.81","18,019.75","17,733.12","17,841.98",-0.48%,
5/5/15,"18,062.53","18,086.01","17,905.71","17,928.20",-0.79%,
5/4/15,"18,026.02","18,133.76","18,026.02","18,070.40",0.26%,
5/1/15,"17,859.27","18,028.89","17,859.27","18,024.06",1.03%,
4/30/15,"18,033.33","18,033.33","17,774.89","17,840.52",-1.08%,
4/29/15,"18,093.69","18,096.46","17,953.69","18,035.53",-0.41%,
4/28/15,"18,035.90","18,119.65","17,917.36","18,110.14",0.40%,
4/27/15,"18,097.89","18,175.56","18,024.66","18,037.97",-0.23%,
4/24/15,"18,056.42","18,108.87","18,009.08","18,080.14",0.12%,
4/23/15,"18,031.90","18,133.03","17,966.77","18,058.69",0.11%,
4/22/15,"17,950.82","18,056.02","17,887.76","18,038.27",0.49%,
4/21/15,"18,034.23","18,109.70","17,929.63","17,949.59",-0.47%,
4/20/15,"17,841.18","18,092.22","17,841.18","18,034.93",1.17%,
4/17/15,"18,102.56","18,102.56","17,748.53","17,826.30",-1.54%,
4/16/15,"18,106.27","18,169.26","18,063.86","18,105.77",-0.04%,
4/15/15,"18,045.71","18,160.52","18,045.71","18,112.61",0.42%,
4/14/15,"17,979.11","18,075.60","17,905.48","18,036.70",0.33%,
4/13/15,"18,052.32","18,107.57","17,974.81","17,977.04",-0.45%,
4/10/15,"17,956.73","18,066.76","17,945.55","18,057.65",0.55%,
4/9/15,"17,897.70","17,984.22","17,823.10","17,958.73",0.31%,
4/8/15,"17,877.62","17,976.20","17,822.23","17,902.51",0.15%,
4/7/15,"17,884.32","17,983.12","17,871.21","17,875.42",-0.03%,
4/6/15,"17,755.50","17,941.79","17,646.80","17,880.85",0.66%,
4/2/15,"17,699.52","17,815.03","17,673.49","17,763.24",0.37%,
4/1/15,"17,778.52","17,778.52","17,585.01","17,698.18",-0.44%,
3/31/15,"17,965.37","17,965.37","17,773.02","17,776.12",-1.11%,
3/30/15,"17,727.48","18,008.64","17,727.48","17,976.31",1.49%,
3/27/15,"17,673.63","17,729.14","17,630.49","17,712.66",0.19%,
3/26/15,"17,716.27","17,759.51","17,579.27","17,678.23",-0.23%,
3/25/15,"18,012.61","18,041.97","17,718.54","17,718.54",-1.62%,
3/24/15,"18,110.87","18,149.24","18,010.44","18,011.14",-0.58%,
3/23/15,"18,136.73","18,205.93","18,116.04","18,116.04",-0.06%,
3/20/15,"17,961.13","18,197.29","17,961.13","18,127.65",0.94%,
3/19/15,"18,072.58","18,072.99","17,934.24","17,959.03",-0.65%,
3/18/15,"17,846.80","18,097.12","17,697.52","18,076.19",1.27%,
3/17/15,"17,972.22","17,972.22","17,785.79","17,849.08",-0.71%,
3/16/15,"17,751.24","17,988.50","17,751.24","17,977.42",1.29%,
3/13/15,"17,889.05","17,889.05","17,629.89","17,749.31",-0.82%,
3/12/15,"17,626.84","17,900.10","17,620.49","17,895.22",1.47%,
3/11/15,"17,662.94","17,731.78","17,627.00","17,635.39",-0.16%,
3/10/15,"17,989.56","17,989.56","17,662.94","17,662.94",-1.85%,
3/9/15,"17,856.56","18,031.04","17,856.56","17,995.72",0.78%,
3/6/15,"18,135.72","18,135.72","17,825.15","17,856.78",-1.54%,
3/5/15,"18,096.90","18,160.35","18,087.65","18,135.72",0.21%,
3/4/15,"18,203.37","18,203.37","18,029.50","18,096.90",-0.58%,
3/3/15,"18,281.95","18,281.95","18,136.88","18,203.37",-0.47%,
3/2/15,"18,134.05","18,288.63","18,122.59","18,288.63",0.86%,
2/27/15,"18,213.26","18,213.26","18,132.38","18,132.70",-0.45%,
2/26/15,"18,224.41","18,239.43","18,157.07","18,214.42",-0.06%,
2/25/15,"18,208.67","18,244.38","18,182.76","18,224.57",0.08%,
2/24/15,"18,112.57","18,231.09","18,098.73","18,209.19",0.51%,
2/23/15,"18,140.76","18,141.21","18,054.84","18,116.84",-0.13%,
2/20/15,"17,985.77","18,144.29","17,878.37","18,140.44",0.86%,
2/19/15,"18,028.67","18,028.67","17,924.60","17,985.77",-0.24%,
2/18/15,"18,045.72","18,048.70","17,982.20","18,029.85",-0.10%,
2/17/15,"18,019.80","18,052.01","17,951.41","18,047.58",0.16%,
2/13/15,"17,968.65","18,037.41","17,961.76","18,019.35",0.26%,
2/12/15,"17,862.14","17,975.65","17,862.14","17,972.38",0.62%,
2/11/15,"17,867.86","17,897.21","17,759.65","17,862.14",-0.04%,
2/10/15,"17,736.15","17,890.34","17,729.24","17,868.76",0.79%,
2/9/15,"17,821.49","17,821.49","17,685.32","17,729.21",-0.53%,
2/6/15,"17,881.54","17,951.09","17,764.40","17,824.29",-0.34%,
2/5/15,"17,677.26","17,889.58","17,677.26","17,884.88",1.20%,
2/4/15,"17,664.99","17,782.22","17,603.21","17,673.02",0.04%,
2/3/15,"17,369.97","17,670.76","17,369.97","17,666.40",1.76%,
2/2/15,"17,169.99","17,367.68","17,037.76","17,361.04",1.14%,
1/30/15,"17,416.85","17,419.90","17,156.82","17,164.95",-1.45%,
1/29/15,"17,195.29","17,433.13","17,136.30","17,416.85",1.31%,
1/28/15,"17,402.91","17,484.41","17,189.00","17,191.37",-1.13%,
1/27/15,"17,638.53","17,638.53","17,288.31","17,387.21",-1.65%,
1/26/15,"17,668.11","17,696.36","17,567.60","17,678.70",0.03%,
1/23/15,"17,812.50","17,812.50","17,667.53","17,672.60",-0.79%,
1/22/15,"17,557.29","17,840.89","17,482.54","17,813.98",1.48%,
1/21/15,"17,509.96","17,599.58","17,396.04","17,554.28",0.22%,
1/20/15,"17,516.96","17,588.70","17,346.73","17,515.23",0.02%,
1/16/15,"17,320.00","17,528.37","17,243.55","17,511.57",1.10%,
1/15/15,"17,436.30","17,517.41","17,298.04","17,320.71",-0.61%,
1/14/15,"17,609.06","17,609.06","17,264.90","17,427.09",-1.06%,
1/13/15,"17,645.02","17,923.01","17,498.23","17,613.68",-0.15%,
1/12/15,"17,742.05","17,793.88","17,571.58","17,640.84",-0.54%,
1/9/15,"17,911.02","17,915.32","17,686.09","17,737.37",-0.95%,
1/8/15,"17,591.97","17,916.04","17,591.97","17,907.87",1.84%,
1/7/15,"17,374.78","17,597.08","17,374.78","17,584.52",1.23%,
1/6/15,"17,504.18","17,581.05","17,262.37","17,371.64",-0.74%,
1/5/15,"17,821.30","17,821.30","17,475.93","17,501.65",-1.86%,
1/2/15,"17,823.07","17,951.78","17,731.30","17,832.99",0.06%,
12/31/14,"17,987.66","18,043.22","17,820.88","17,823.07",-0.89%,
12/30/14,"18,035.02","18,035.02","17,959.70","17,983.07",-0.31%,
12/29/14,"18,046.58","18,073.04","18,021.57","18,038.23",-0.09%,
12/26/14,"18,038.30","18,103.45","18,038.30","18,053.71",0.13%,
12/24/14,"18,035.73","18,086.24","18,027.78","18,030.21",0.03%,
12/23/14,"17,971.51","18,069.22","17,970.16","18,024.17",0.36%,
12/22/14,"17,812.25","17,962.78","17,812.25","17,959.44",0.87%,
12/19/14,"17,778.02","17,874.03","17,746.55","17,804.80",0.15%,
12/18/14,"17,367.85","17,778.40","17,367.85","17,778.15",2.43%,
12/17/14,"17,069.16","17,389.30","17,069.16","17,356.87",1.69%,
12/16/14,"17,173.07","17,427.44","17,067.59","17,068.87",-0.65%,
12/15/14,"17,285.74","17,403.54","17,115.28","17,180.84",-0.58%,
12/12/14,"17,590.05","17,590.05","17,280.83","17,280.83",-1.79%,
12/11/14,"17,534.30","17,758.51","17,534.30","17,596.34",0.36%,
12/10/14,"17,797.99","17,797.99","17,508.10","17,533.15",-1.51%,
12/9/14,"17,847.37","17,847.37","17,629.57","17,801.20",-0.29%,
12/8/14,"17,954.94","17,960.56","17,804.28","17,852.48",-0.59%,
12/5/14,"17,903.05","17,991.19","17,903.05","17,958.79",0.33%,
12/4/14,"17,910.02","17,937.96","17,814.81","17,900.10",-0.07%,
12/3/14,"17,880.90","17,924.15","17,855.59","17,912.62",0.18%,
12/2/14,"17,778.85","17,897.05","17,778.85","17,879.55",0.58%,
12/1/14,"17,827.27","17,827.27","17,726.55","17,776.80",-0.29%,
11/28/14,"17,830.55","17,893.42","17,807.78","17,828.24",0.00%,
11/26/14,"17,812.25","17,833.76","17,791.16","17,827.75",0.07%,
11/25/14,"17,819.05","17,854.73","17,790.89","17,814.94",-0.02%,
11/24/14,"17,812.63","17,855.27","17,793.19","17,817.90",0.04%,
11/21/14,"17,721.02","17,894.83","17,721.02","17,810.06",0.51%,
11/20/14,"17,677.32","17,720.44","17,603.89","17,719.00",0.19%,
11/19/14,"17,685.51","17,712.26","17,624.50","17,685.73",-0.01%,
11/18/14,"17,643.09","17,735.71","17,642.03","17,687.82",0.23%,
11/17/14,"17,631.85","17,675.07","17,606.81","17,647.75",0.07%,
11/14/14,"17,653.11","17,664.15","17,613.20","17,634.74",-0.10%,
11/13/14,"17,618.69","17,705.48","17,583.88","17,652.79",0.23%,
11/12/14,"17,604.75","17,626.71","17,536.17","17,612.20",-0.02%,
11/11/14,"17,615.64","17,638.21","17,584.94","17,614.90",0.01%,
11/10/14,"17,568.98","17,621.87","17,547.51","17,613.74",0.23%,
11/7/14,"17,558.58","17,575.33","17,493.37","17,573.93",0.11%,
11/6/14,"17,491.66","17,560.31","17,440.35","17,554.47",0.40%,
11/5/14,"17,385.76","17,486.59","17,385.76","17,484.53",0.58%,
11/4/14,"17,368.81","17,397.23","17,278.36","17,383.84",0.10%,
11/3/14,"17,390.90","17,410.65","17,339.85","17,366.24",-0.14%,
10/31/14,"17,208.78","17,395.54","17,208.78","17,390.52",1.13%,
10/30/14,"16,968.14","17,223.96","16,920.76","17,195.42",1.30%,
10/29/14,"17,005.07","17,065.50","16,895.38","16,974.31",-0.18%,
10/28/14,"16,825.19","17,006.45","16,825.19","17,005.75",1.12%,
10/27/14,"16,796.10","16,836.98","16,729.83","16,817.94",0.07%,
10/24/14,"16,677.04","16,811.71","16,649.72","16,805.41",0.76%,
10/23/14,"16,468.07","16,767.52","16,468.07","16,677.90",1.32%,
10/22/14,"16,615.26","16,653.89","16,459.85","16,461.32",-0.92%,
10/21/14,"16,406.03","16,620.78","16,405.77","16,614.81",1.31%,
10/20/14,"16,373.15","16,401.63","16,260.54","16,399.67",0.12%,
10/17/14,"16,118.39","16,427.38","16,118.39","16,380.41",1.63%,
10/16/14,"16,137.14","16,211.12","15,935.22","16,117.24",-0.15%,
10/15/14,"16,313.30","16,313.30","15,855.12","16,141.74",-1.06%,
10/14/14,"16,321.90","16,463.67","16,273.64","16,315.19",-0.04%,
10/13/14,"16,535.43","16,602.41","16,310.47","16,321.07",-1.35%,
10/10/14,"16,654.88","16,757.60","16,543.91","16,544.10",-0.69%,
10/9/14,"16,989.37","16,989.37","16,649.04","16,659.25",-1.97%,
10/8/14,"16,718.65","17,006.91","16,663.26","16,994.22",1.64%,
10/7/14,"16,988.25","16,988.25","16,715.79","16,719.39",-1.60%,
10/6/14,"17,010.34","17,099.39","16,930.38","16,991.91",-0.10%,
10/3/14,"16,802.20","17,027.84","16,802.20","17,009.69",1.24%,
10/2/14,"16,808.27","16,857.25","16,674.04","16,801.05",-0.02%,
10/1/14,"17,040.46","17,041.16","16,776.13","16,804.71",-1.40%,
9/30/14,"17,070.45","17,145.10","17,017.11","17,042.90",-0.17%,
9/29/14,"17,107.69","17,107.69","16,934.43","17,071.22",-0.25%,
9/26/14,"16,948.62","17,148.15","16,948.11","17,113.15",0.99%,
9/25/14,"17,204.86","17,204.86","16,945.80","16,945.80",-1.54%,
9/24/14,"17,056.64","17,226.60","17,033.93","17,210.06",0.90%,
9/23/14,"17,165.91","17,171.88","17,055.87","17,055.87",-0.68%,
9/22/14,"17,271.71","17,277.88","17,159.36","17,172.68",-0.62%,
9/19/14,"17,267.21","17,350.64","17,257.46","17,279.74",0.08%,
9/18/14,"17,163.73","17,275.37","17,163.73","17,265.99",0.64%,
9/17/14,"17,131.01","17,221.11","17,089.01","17,156.85",0.15%,
9/16/14,"17,027.16","17,167.05","16,985.55","17,131.97",0.59%,
9/15/14,"16,988.76","17,051.85","16,951.38","17,031.14",0.26%,
9/12/14,"17,044.05","17,044.05","16,937.67","16,987.51",-0.36%,
9/11/14,"17,057.41","17,057.41","16,983.88","17,049.00",-0.12%,
9/10/14,"17,016.05","17,080.27","16,974.57","17,068.71",0.32%,
9/9/14,"17,110.39","17,111.55","16,993.29","17,013.87",-0.57%,
9/8/14,"17,131.71","17,137.88","17,079.17","17,111.42",-0.15%,
9/5/14,"17,065.89","17,137.36","17,009.62","17,137.36",0.40%,
9/4/14,"17,083.61","17,161.55","17,030.12","17,069.58",-0.05%,
9/3/14,"17,067.24","17,151.89","17,060.21","17,078.28",0.06%,
9/2/14,"17,097.42","17,113.51","17,009.07","17,067.56",-0.18%,
8/29/14,"17,083.42","17,110.42","17,035.38","17,098.45",0.11%,
8/28/14,"17,119.06","17,119.06","17,018.33","17,079.57",-0.25%,
8/27/14,"17,111.03","17,134.60","17,090.61","17,122.01",0.09%,
8/26/14,"17,079.57","17,153.80","17,079.57","17,106.70",0.17%,
8/25/14,"17,011.81","17,124.74","17,011.81","17,076.87",0.44%,
8/22/14,"17,038.27","17,064.28","16,984.52","17,001.22",-0.22%,
8/21/14,"16,983.88","17,074.59","16,983.88","17,039.49",0.36%,
8/20/14,"16,910.03","16,994.89","16,896.55","16,979.13",0.35%,
8/19/14,"16,839.06","16,929.13","16,839.06","16,919.59",0.48%,
8/18/14,"16,664.45","16,840.28","16,664.45","16,838.74",1.06%,
8/15/14,"16,717.01","16,775.27","16,575.42","16,662.91",-0.30%,
8/14/14,"16,657.32","16,714.22","16,651.67","16,713.58",0.37%,
8/13/14,"16,567.54","16,670.29","16,567.54","16,651.80",0.55%,
8/12/14,"16,565.55","16,589.31","16,518.06","16,560.54",-0.06%,
8/11/14,"16,557.27","16,627.99","16,557.27","16,569.98",0.10%,
8/8/14,"16,369.68","16,556.59","16,364.22","16,553.93",1.13%,
8/7/14,"16,448.29","16,504.35","16,333.78","16,368.27",-0.46%,
8/6/14,"16,425.10","16,490.70","16,372.32","16,443.34",0.08%,
8/5/14,"16,559.97","16,559.97","16,369.55","16,429.47",-0.84%,
8/4/14,"16,493.72","16,596.22","16,447.20","16,569.28",0.46%,
8/1/14,"16,561.70","16,584.75","16,437.07","16,493.37",-0.42%,
7/31/14,"16,869.63","16,869.63","16,563.30","16,563.30",-1.88%,
7/30/14,"16,920.11","16,983.94","16,817.16","16,880.36",-0.19%,
7/29/14,"16,984.33","17,056.46","16,912.11","16,912.11",-0.42%,
7/28/14,"16,956.91","17,001.38","16,877.72","16,982.59",0.13%,
7/25/14,"17,079.50","17,082.33","16,915.65","16,960.57",-0.72%,
7/24/14,"17,092.02","17,119.83","17,061.07","17,083.80",-0.02%,
7/23/14,"17,117.01","17,121.05","17,058.05","17,086.63",-0.16%,
7/22/14,"17,054.97","17,133.43","17,040.13","17,113.54",0.36%,
7/21/14,"17,095.11","17,095.11","16,974.34","17,051.73",-0.28%,
7/18/14,"16,978.16","17,113.51","16,977.52","17,100.18",0.73%,
7/17/14,"17,133.45","17,151.56","16,966.19","16,976.81",-0.94%,
7/16/14,"17,061.91","17,139.35","17,061.91","17,138.20",0.45%,
7/15/14,"17,055.03","17,120.34","17,006.39","17,060.68",0.03%,
7/14/14,"16,950.93","17,088.43","16,950.93","17,055.42",0.66%,
7/11/14,"16,918.31","16,949.46","16,860.30","16,943.81",0.17%,
7/10/14,"16,980.35","16,980.35","16,805.38","16,915.07",-0.42%,
7/9/14,"16,916.83","16,998.95","16,913.81","16,985.61",0.47%,
7/8/14,"17,022.09","17,022.09","16,874.79","16,906.62",-0.69%,
7/7/14,"17,063.83","17,063.83","16,992.45","17,024.21",-0.26%,
7/3/14,"16,979.00","17,074.65","16,979.00","17,068.26",0.54%,
7/2/14,"16,949.71","16,986.63","16,949.71","16,976.24",0.12%,
7/1/14,"16,828.53","16,998.70","16,828.53","16,956.07",0.77%,
6/30/14,"16,852.49","16,871.27","16,801.94","16,826.60",-0.15%,
6/27/14,"16,846.90","16,862.73","16,773.84","16,851.84",0.03%,
6/26/14,"16,866.81","16,872.52","16,746.09","16,846.13",-0.13%,
6/25/14,"16,817.68","16,883.54","16,799.41","16,867.51",0.29%,
6/24/14,"16,934.62","16,969.70","16,805.23","16,818.13",-0.70%,
6/23/14,"16,946.50","16,954.27","16,896.09","16,937.26",-0.06%,
6/20/14,"16,920.62","16,978.02","16,920.62","16,947.08",0.15%,
6/19/14,"16,909.90","16,923.43","16,858.88","16,921.46",0.09%,
6/18/14,"16,806.12","16,911.41","16,755.29","16,906.62",0.58%,
6/17/14,"16,779.21","16,823.55","16,732.91","16,808.49",0.16%,
6/16/14,"16,765.56","16,802.14","16,722.86","16,781.01",0.03%,
6/13/14,"16,734.64","16,787.89","16,718.60","16,775.74",0.25%,
6/12/14,"16,840.48","16,841.57","16,703.73","16,734.19",-0.65%,
